Cloud Cover,Date time,Dew Point,Relative Humidity,Precipitation Cover,Temperature,Visibility,Conditions
57.7,02/15/2018,9.4,73.98,0,14.6,3.8,Partially cloudy
42.5,02/16/2018,10.4,73.65,0,15.9,3.1,Partially cloudy
25.9,02/17/2018,11,73.6,0,16.5,3.4,Partially cloudy
21.3,02/18/2018,10.1,75.38,0,15.3,3.6,Clear
27.3,02/19/2018,11.4,78.47,0,15.9,3.2,Partially cloudy
32.2,02/20/2018,11.7,74.28,0,17.5,2.8,Partially cloudy
64.3,02/21/2018,15.2,83.3,0,18.5,2.5,Partially cloudy
57.4,02/22/2018,14.9,82.01,0,18.4,3.2,Partially cloudy
59.1,02/23/2018,13.6,79.44,0,17.8,2.9,Partially cloudy
84.4,02/24/2018,15.3,85.64,9.09,18.1,4.2,"Rain, Overcast"
17.1,02/25/2018,12.8,80.98,0,16.7,4.8,Clear
34.2,02/26/2018,11.7,73.04,0,17.4,3.9,Partially cloudy
48.4,02/27/2018,12.4,69.37,0,19.5,2.9,Partially cloudy
45.7,02/28/2018,14.5,77.37,0,19.2,3.2,Partially cloudy
70.6,03-01-2018,15.4,83.12,0,18.5,2.9,Partially cloudy
44.9,03-02-2018,13.4,70.74,0,20.6,3.9,Partially cloudy
85,03-03-2018,14.5,84.26,9.52,17.4,3.9,"Rain, Overcast"
41.8,03-04-2018,11.6,74.45,0,17.3,4.2,Partially cloudy
30.6,03-05-2018,13,73.9,0,18.6,4.7,Partially cloudy
29.3,03-06-2018,10.7,68.61,0,18.2,4.7,Partially cloudy
19.6,03-07-2018,13.2,71.33,0,19.6,3.7,Clear
16,03-08-2018,13.5,70.28,0,20.3,3.7,Clear
25.6,03-09-2018,13,63.93,0,21.3,4.7,Partially cloudy
28.4,03-10-2018,13.8,74.03,0,19.6,4.2,Partially cloudy
36.5,03-11-2018,13.8,69.82,0,20.7,3.8,Partially cloudy
39.2,03-12-2018,13.9,66.93,0,21.6,3.2,Partially cloudy
18.4,03/13/2018,14.9,66.53,0,22.5,2.5,Clear
42.3,03/14/2018,15.8,70.33,0,22.5,2.6,Partially cloudy
40.2,03/15/2018,14.7,69.44,4.17,21.2,3.9,"Rain, Partially cloudy"
17.9,03/16/2018,12.8,67.92,0,20,5,Clear
11.7,03/17/2018,11.6,60.71,0,20.9,4.6,Clear
46.4,03/18/2018,12.4,66.11,0,20.2,4.3,Partially cloudy
5.9,03/19/2018,14.4,72.78,0,20.5,3.7,Clear
61.1,03/20/2018,15.7,80.25,4.55,19.6,3.3,"Rain, Partially cloudy"
82.5,03/21/2018,15.4,82.47,4.17,18.7,3.4,"Rain, Overcast"
14.6,03/22/2018,13.7,72.27,0,19.5,4.6,Clear
0,03/23/2018,14.2,73.56,0,20.2,4,Clear
32.5,03/24/2018,16.3,75.1,0,21.6,4.3,Partially cloudy
21.1,03/25/2018,15.1,64.44,0,23.4,4.6,Clear
2,03/26/2018,17.2,71.19,0,23.5,3.5,Clear
21.2,03/27/2018,16.1,64.81,0,24.5,3.1,Clear
9.2,03/28/2018,16.4,66.16,0,24.5,4,Clear
10.6,03/29/2018,14.5,59.14,0,24.6,4,Clear
0,03/30/2018,14.6,62.89,0,24.2,4.1,Clear
0,03/31/2018,16,68.41,0,23.3,3.2,Clear
0,04-01-2018,17.4,69.63,0,24.5,3.9,Clear
24,04-02-2018,18.6,67.42,0,25.7,3.3,Clear
42.7,04-03-2018,19.7,71.03,0,25.9,2.8,Partially cloudy
12.1,04-04-2018,18.9,69.44,0,26,4,Clear
56.9,04-05-2018,17.4,62.92,4.17,26.3,4.1,"Rain, Partially cloudy"
17.2,04-06-2018,18.8,63.16,0,27.5,4.1,Clear
1.4,04-07-2018,17,57.1,0,27.1,4.2,Clear
22.2,04-08-2018,18.9,64.06,0,27.1,3.8,Clear
62.1,04-09-2018,18.2,71.71,8.7,24.3,3.8,"Rain, Partially cloudy"
67.4,04-10-2018,19.6,70.03,5,26.1,4,"Rain, Partially cloudy"
64,04-11-2018,16.4,70.34,4.17,22.9,4.4,"Rain, Partially cloudy"
18,04-12-2018,14.9,61.41,0,24.1,4.7,Clear
42.8,04/13/2018,13.3,57.37,0,23.8,4.6,Partially cloudy
36.7,04/14/2018,15.8,56.73,0,26.4,4.7,Partially cloudy
37.2,04/15/2018,15.1,51.49,0,28.3,4.5,Partially cloudy
58.6,04/16/2018,17,63.17,0,25.8,3.9,Partially cloudy
42.3,04/17/2018,15.8,56.92,0,26.6,4.9,Partially cloudy
9.6,04/18/2018,16.3,58.76,0,26.8,4.8,Clear
43.8,04/19/2018,16.8,56.3,4.55,27.4,4.2,"Rain, Partially cloudy"
60.9,04/20/2018,16.3,78.44,0,20.3,4.4,Partially cloudy
2.3,04/21/2018,12.7,60.57,0,22.1,5,Clear
0,04/22/2018,10.2,46.71,0,24.8,4.9,Clear
0,04/23/2018,11.3,45.52,0,27.1,4.9,Clear
4.7,04/24/2018,12,45.14,0,28.7,4.2,Clear
14.5,04/25/2018,11.1,33.94,0,31.1,4.1,Clear
23.8,04/26/2018,14.2,41.13,0,31.5,4.6,Clear
40.8,04/27/2018,13.4,40.07,0,30.6,3.8,Partially cloudy
12.4,04/28/2018,15.9,40.5,0,32.4,3.5,Clear
10,04/29/2018,16.2,42.07,0,31.5,3.4,Clear
14.8,04/30/2018,12.3,34.44,0,33,4,Clear
17.5,05-01-2018,16.7,45.21,0,30.8,3.9,Clear
67.3,05-02-2018,18.5,58.51,0,27.8,2.8,Partially cloudy
54.4,05-03-2018,16,47.99,11.11,29.5,4.3,"Rain, Partially cloudy"
20.3,05-04-2018,16.9,45.61,0,30.7,3.3,Clear
41.3,05-05-2018,13.8,39.19,0,30.6,3.3,Partially cloudy
77.5,05-06-2018,15.2,53.05,12.5,25.8,3.5,"Rain, Overcast"
70,05-07-2018,13.3,47.17,12.5,26.7,3.5,"Rain, Partially cloudy"
37.5,05-08-2018,13.7,47.67,0,26.4,3.3,Partially cloudy
41.5,05-09-2018,13.3,40.53,0,29.6,4.6,Partially cloudy
16.7,05-10-2018,15,43.56,0,30.5,3.5,Clear
6,05-11-2018,15.2,36.69,0,33.3,3.4,Clear
67,05-12-2018,17.8,46.33,4.35,31.5,2.2,"Rain, Partially cloudy"
60.1,05/13/2018,15.1,40.11,0,31.8,4.2,Partially cloudy
60,05/14/2018,15.7,46.98,0,29.1,3.8,Partially cloudy
47.7,05/15/2018,15.1,41,0,30.7,3.3,Partially cloudy
35.8,05/16/2018,15.4,41.11,5,30.8,3.6,"Rain, Partially cloudy"
62.6,05/17/2018,13.6,38.75,0,30.1,3,Partially cloudy
55.9,05/18/2018,13.2,34.35,0,32,3.5,Partially cloudy
28.3,05/19/2018,11.7,33.55,0,30.2,4.2,Partially cloudy
21.8,05/20/2018,10.9,32.38,0,32,5,Clear
30.5,05/21/2018,7.1,24.33,0,33.5,5,Partially cloudy
38.5,05/22/2018,9.4,25.05,0,33.8,4.6,Partially cloudy
9.2,05/23/2018,9,28.53,0,33,5.3,Clear
0,05/24/2018,5.7,20.43,0,33.2,5.2,Clear
0.7,05/25/2018,5.7,20.08,0,33.8,5,Clear
24,05/26/2018,7.6,20.78,0,35.2,4.1,Clear
22.3,05/27/2018,6.3,19.19,0,35,4.7,Clear
0,05/28/2018,6.8,19.67,0,35.6,4.4,Clear
18.1,05/29/2018,12.8,26.33,0,35.7,4.1,Clear
6,05/30/2018,15.4,33.22,0,34.6,3.9,Clear
0,05/31/2018,16.8,35.07,0,35.3,3.8,Clear
10.9,06-01-2018,16.5,35.6,0,34.2,4,Clear
0,06-02-2018,16.7,42.2,0,32.2,4.6,Clear
0,06-03-2018,17.8,39.15,0,34.3,4,Clear
0,06-04-2018,19.7,41.15,0,35.5,4.6,Clear
31.1,06-05-2018,21.1,49.69,4.76,34,3.5,"Rain, Partially cloudy"
44.7,06-06-2018,22,64.55,4.17,29.7,3.5,"Rain, Partially cloudy"
22.5,06-07-2018,24.5,60.63,0,34,2.8,Clear
3.8,06-08-2018,22.5,50.34,0,35.6,3.4,Clear
77.7,06-09-2018,23.2,74.92,4.76,28.3,3.1,"Rain, Overcast"
43.1,06-10-2018,22.9,60.32,0,32.3,3.4,Partially cloudy
9.8,06-11-2018,19.9,45.48,0,34.6,3.8,Clear
0,06-12-2018,18.6,39.7,0,35.6,3.9,Clear
0,06/13/2018,16.7,33.96,4.55,37,3.7,Rain
0,06/14/2018,20.8,45.51,0,34.6,2,Clear
28.8,06/15/2018,19.5,43.49,0,33.8,1.6,Partially cloudy
69.5,06/16/2018,20.2,63.17,4.35,28.1,2.3,"Rain, Partially cloudy"
61.2,06/17/2018,22.6,80.97,4.76,26.4,3.4,"Rain, Partially cloudy"
59.1,06/18/2018,22.2,70.41,0,28.4,2.8,Partially cloudy
14.7,06/19/2018,20.6,58.03,0,31.3,3.8,Clear
27.7,06/20/2018,19.3,49.53,0,32.2,4,Partially cloudy
37,06/21/2018,17.9,44.52,0,33.2,4.6,Partially cloudy
41.1,06/22/2018,16.6,37.82,0,34,5.1,Partially cloudy
46.4,06/23/2018,17.7,44.73,0,31.7,4,Partially cloudy
0,06/24/2018,17.6,40.95,0,34.2,4.9,Clear
36.1,06/25/2018,18.4,38.08,0,35.5,4.2,Partially cloudy
42.4,06/26/2018,19.8,42.87,5,34.9,3.7,"Rain, Partially cloudy"
90.1,06/27/2018,23.3,78.01,4.76,27.6,3.3,"Rain, Overcast"
93.8,06/28/2018,23.5,89.23,13.04,25.5,3.8,"Rain, Overcast"
91,06/29/2018,24.7,90.87,19.05,26.3,3,"Rain, Overcast"
60.1,06/30/2018,23.8,74.36,0,29.1,3.7,Partially cloudy
39.6,07-01-2018,24.5,67.97,0,31.9,3.9,Partially cloudy
40.8,07-02-2018,24.4,65.92,0,31.6,3.1,Partially cloudy
96,07-03-2018,23.6,91.66,20.83,25.1,2.7,"Rain, Overcast"
63.1,07-04-2018,22.2,76.48,4.55,26.9,3.6,"Rain, Partially cloudy"
57.1,07-05-2018,22.3,68.15,0,29.1,3.8,Partially cloudy
33.6,07-06-2018,22.1,63.49,0,30.6,3,Partially cloudy
14.4,07-07-2018,21.6,54.28,0,32.2,3.9,Clear
0,07-08-2018,24.8,64.14,0,32.8,5.2,Clear
19.8,07-09-2018,25.5,64.47,0,34.2,5,Clear
46,07-10-2018,28.2,78.82,0,32.4,2.6,Partially cloudy
59.6,07-11-2018,25.7,80.94,4.55,29.5,3.6,"Rain, Partially cloudy"
68.3,07-12-2018,25.9,77.98,0,30.3,2.7,Partially cloudy
53.7,07/13/2018,25.6,82.43,4.76,29,3.5,"Rain, Partially cloudy"
34.7,07/14/2018,26.6,76.65,0,31.4,4.2,Partially cloudy
42.1,07/15/2018,25.5,69.49,0,32.3,4.4,Partially cloudy
57.5,07/16/2018,25.7,74.07,4.55,31.1,4.5,"Rain, Partially cloudy"
70.3,07/17/2018,24.9,71.86,0,30.7,3.7,Partially cloudy
45.1,07/18/2018,23.9,66.95,0,31.2,3.2,Partially cloudy
42.1,07/19/2018,25,75.38,0,30.1,3,Partially cloudy
70.5,07/20/2018,24,72.51,0,29.7,3.1,Partially cloudy
50.5,07/21/2018,23.3,68.79,0,30.3,3.2,Partially cloudy
62.7,07/22/2018,25.6,78.64,0,29.9,2.6,Partially cloudy
70,07/23/2018,26.7,83.1,4.35,30,2.7,"Rain, Partially cloudy"
82,07/24/2018,26.2,80.31,0,30,2.7,Overcast
86.2,07/25/2018,26.5,87.28,13.64,28.9,2.8,"Rain, Overcast"
88.6,07/26/2018,24.8,81.53,4.35,28.5,3.3,"Rain, Overcast"
59.6,07/27/2018,24.2,79,8.7,28.5,4.6,"Rain, Partially cloudy"
43.4,07/28/2018,24.7,76.55,0,29.5,3.7,Partially cloudy
53.5,07/29/2018,24.5,78.82,4.17,28.8,3.5,"Rain, Partially cloudy"
31,07/30/2018,24.9,73.14,0,30.7,3.5,Partially cloudy
52.2,07/31/2018,23.3,64.13,4.35,31.5,4,"Rain, Partially cloudy"
42.5,08-01-2018,23.7,66.66,0,30.9,4,Partially cloudy
43.2,08-02-2018,24.4,68.82,0,31.4,3.6,Partially cloudy
43.9,08-03-2018,25.4,72.16,0,31.7,3.1,Partially cloudy
43.8,08-04-2018,25.3,69.08,0,32.1,2.8,Partially cloudy
48.5,08-05-2018,26.2,74.06,0,31.5,2.8,Partially cloudy
70.7,08-06-2018,25.5,80.86,0,29.3,2.7,Partially cloudy
86.7,08-07-2018,24.4,90.15,5,26.2,3,"Rain, Overcast"
57.8,08-08-2018,24.3,82.77,5.88,27.7,4,"Rain, Partially cloudy"
64.5,08-09-2018,25.4,78.62,5,29.6,3.5,"Rain, Partially cloudy"
45.1,08-10-2018,26,76.6,0,30.8,3.9,Partially cloudy
66.8,08-11-2018,26,81.25,4.17,29.7,3.7,"Rain, Partially cloudy"
87.8,08-12-2018,25.7,77.92,4.55,30.1,2.9,"Rain, Overcast"
87.1,08/13/2018,25.6,80.03,0,29.7,4.2,Overcast
60.5,08/14/2018,23.5,77.31,4.76,28.2,3.9,"Rain, Partially cloudy"
51.9,08/15/2018,24.8,76.52,4.17,29.6,4.5,"Rain, Partially cloudy"
50.6,08/16/2018,25.5,75.11,0,30.7,3.2,Partially cloudy
47.2,08/17/2018,26,77.21,0,30.7,4,Partially cloudy
62.8,08/18/2018,25.3,77.89,0,29.9,4.1,Partially cloudy
64.9,08/19/2018,25.1,74.74,0,30.5,4.5,Partially cloudy
55.7,08/20/2018,26.9,78.49,0,31.2,3.3,Partially cloudy
75.8,08/21/2018,24.7,77.22,0,29.3,3.4,Overcast
90.5,08/22/2018,25.1,79.65,4.55,29.2,2.9,"Rain, Overcast"
70.3,08/23/2018,25.1,78.04,0,29.6,2.8,Partially cloudy
48,08/24/2018,25.8,77.91,0,30.2,3.8,Partially cloudy
50.4,08/25/2018,25.5,73.13,0,31.1,4.4,Partially cloudy
50.9,08/26/2018,24.8,74.81,0,30.1,4.3,Partially cloudy
45.3,08/27/2018,24.5,68.43,0,31.3,4.6,Partially cloudy
42.8,08/28/2018,25.9,73.52,0,31.5,3.8,Partially cloudy
57.2,08/29/2018,25.9,75.54,0,31,3.4,Partially cloudy
47.6,08/30/2018,25.5,71.77,0,31.6,3,Partially cloudy
41.7,08/31/2018,26,73.53,0,31.5,3.5,Partially cloudy
