Name,Latitude,Cloud Cover,Minimum Temperature,Date time,Precipitation,Dew Point,Relative Humidity,Precipitation Cover,Longitude,Temperature,Maximum Temperature,Visibility,Conditions
"Pathankot, Punjab, India",32.2705,100,20.7,06/21/2020,12,15.4,58.44,50,75.6491,24,27.4,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,65,19.9,06/22/2020,0,15.9,63.42,0,75.6491,23.3,26.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,20.2,06/23/2020,26,17,63.37,50,75.6491,24.4,28.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,19.9,06/24/2020,68,17.1,69.09,100,75.6491,23.1,26.4,2.5,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,75,20.7,06/25/2020,0,17.9,71.29,0,75.6491,23.7,26.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,27.2,06/26/2020,2,22.1,73.71,100,75.6491,27.2,27.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,55,20.9,06/27/2020,0,18,68.98,0,75.6491,24,27.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,21.7,06/28/2020,0,16.8,62.41,0,75.6491,24.4,27.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,20.7,06/29/2020,19,17.7,67.86,50,75.6491,24,27.4,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,40,19.9,06/30/2020,0,16.6,74.68,0,75.6491,21.4,22.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,95,20.7,07-01-2020,29,17.4,64.85,50,75.6491,24.4,28.2,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,55,20.2,07-02-2020,37,17.6,68.89,100,75.6491,23.7,27.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,20.7,07-03-2020,49,18.1,68.24,50,75.6491,24.4,28.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,20.2,07-04-2020,0,12.9,62.86,0,75.6491,20.2,20.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,19.2,07-05-2020,48,18,69.39,50,75.6491,23.9,28.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,55,20.9,07-06-2020,0,17.9,63.61,0,75.6491,25.3,29.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,20.4,07-07-2020,4,18.6,72.59,50,75.6491,23.9,27.4,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,65,20.2,07-08-2020,6,17.9,68.09,100,75.6491,24.1,28.1,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,20.7,07-09-2020,0,17.1,63.78,0,75.6491,24.4,28.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,75,20.4,07-10-2020,17,17.5,68.68,50,75.6491,23.6,26.9,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,25,20.2,07-11-2020,0,17.5,67.2,0,75.6491,24,27.9,4,Clear
"Pathankot, Punjab, India",32.2705,55,20.7,07-12-2020,13,16.6,63.96,50,75.6491,23.9,27,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,20.9,07/13/2020,0,16.3,61.09,0,75.6491,24.3,27.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,75,20.9,07/14/2020,0,16.6,62.91,0,75.6491,24.1,27.4,3,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,21.4,07/15/2020,3,16.7,60.72,50,75.6491,24.8,28.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,21.4,07/16/2020,20,16.9,62.42,100,75.6491,24.5,27.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,50,27.2,07/17/2020,0,19.6,63.2,0,75.6491,27.2,27.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,21.2,07/18/2020,21,19.9,79.3,50,75.6491,23.7,26.2,2.5,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,19.7,07/19/2020,47,20.1,86.3,50,75.6491,22.8,25.8,2.5,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,80,20.4,07/20/2020,62,17.4,82.91,100,75.6491,20.4,20.4,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,20.1,07/21/2020,29,17.2,75.62,100,75.6491,21.7,23.4,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,18.9,07/22/2020,24,16.6,69.93,50,75.6491,22.4,25.8,2.5,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,15,20.2,07/23/2020,7,16.4,66.18,50,75.6491,23,25.8,4,Rain
"Pathankot, Punjab, India",32.2705,65,20.9,07/24/2020,3,16,62.81,50,75.6491,23.5,26.2,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,65,19.7,07/25/2020,49,18.8,82.95,100,75.6491,22.1,24.6,2.5,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,65,18.9,07/26/2020,0,16.1,61.91,0,75.6491,23.9,28.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,25.4,07/27/2020,4,17.4,61.24,100,75.6491,25.4,25.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,50,20.2,07/28/2020,116,18.1,75.29,100,75.6491,22.8,25.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,75,19.2,07/29/2020,3,19,82.66,50,75.6491,22.5,25.8,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,75,18.2,07/30/2020,65,19.2,83.78,50,75.6491,22.4,26.7,2.5,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,18.7,07/31/2020,9,14.9,62.9,100,75.6491,22.3,25.8,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,90,18.9,08-01-2020,43,18.4,81.98,100,75.6491,22,25.2,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,55,18.9,08-02-2020,0,15.3,65.18,0,75.6491,22.1,25.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,19.2,08-03-2020,31,15.4,62.7,100,75.6491,22.9,26.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,19.9,08-04-2020,0,16.1,63.33,0,75.6491,23.5,27.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,19.7,08-05-2020,2,16.8,67.11,50,75.6491,23.3,26.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,100,19.9,08-06-2020,37,16.4,64.08,50,75.6491,23.6,27.4,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,75,19.2,08-07-2020,112,19.3,85.76,100,75.6491,22,24.9,2.5,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,55,19.7,08-08-2020,0,16.6,64.43,0,75.6491,23.7,27.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,19.7,08-09-2020,11,18.7,77.29,100,75.6491,22.9,26.2,1,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,19.4,08-10-2020,61,20,87.84,100,75.6491,22.3,25.2,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,26.2,08-11-2020,0,22.2,78.66,0,75.6491,26.2,26.2,4,Overcast
"Pathankot, Punjab, India",32.2705,75,19.2,08-12-2020,22,18.7,78.58,100,75.6491,22.7,26.2,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,100,19.2,08/13/2020,81,21,92.72,100,75.6491,22.3,25.4,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,18.9,08/14/2020,83,20.2,89.55,100,75.6491,22,25.2,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,18.9,08/15/2020,95,17.8,78.98,100,75.6491,21.6,24.3,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,75,18.7,08/16/2020,87,19.3,83.13,100,75.6491,22.3,25.8,2.5,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,90,18.7,08/17/2020,25,18.7,84.23,100,75.6491,21.8,24.9,2.5,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,18.2,08/18/2020,78,19.9,89.06,100,75.6491,21.9,25.7,1.5,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,18.1,08/19/2020,86,18.1,80.78,100,75.6491,21.6,25.2,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,18.9,08/20/2020,15,18.9,83.66,50,75.6491,21.8,24.6,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,18.7,08/21/2020,55,18.4,86.7,100,75.6491,20.7,22.7,1.5,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,30,17.9,08/22/2020,0,14.2,78.96,0,75.6491,17.9,17.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,19.4,08/23/2020,0,16,66.22,0,75.6491,22.6,25.8,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,19.2,08/24/2020,3,18.2,79.16,50,75.6491,22,24.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,65,19.2,08/25/2020,14,16.9,71.35,50,75.6491,22.5,25.8,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,100,18.9,08/26/2020,37,19.7,86,100,75.6491,22.1,25.4,1.5,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,18.7,08/27/2020,68,17.9,78.39,50,75.6491,22.2,25.7,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,65,18.7,08/28/2020,4,17.8,76.54,50,75.6491,22.3,25.8,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,18.9,08/29/2020,7,17.4,76.71,50,75.6491,21.9,24.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,18.7,08/30/2020,5,16.6,70.8,50,75.6491,22.2,25.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,100,18.7,08/31/2020,24,18,77.21,100,75.6491,22.2,25.7,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,65,18.2,09-01-2020,21,18.3,83.6,100,75.6491,21.5,24.9,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,18.4,09-02-2020,0,16.8,72.43,0,75.6491,22,25.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,18.1,09-03-2020,14,17.9,78.77,50,75.6491,21.7,25.4,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,40,18.7,09-04-2020,0,15.7,67.92,0,75.6491,21.9,25.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,18.4,09-05-2020,0,15.3,64.48,0,75.6491,22.4,26.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,18.7,09-06-2020,0,15.3,65.98,0,75.6491,21.9,25.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,18.9,09-07-2020,0,14.4,62.43,0,75.6491,21.9,24.9,3,Clear
"Pathankot, Punjab, India",32.2705,15,18.2,09-08-2020,0,14.5,63.74,0,75.6491,21.8,25.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,18.1,09-09-2020,0,13.7,61.12,0,75.6491,21.5,24.9,3,Clear
"Pathankot, Punjab, India",32.2705,50,25.2,09-10-2020,0,16.4,58.17,0,75.6491,25.2,25.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,18.4,09-11-2020,0,10.2,58.82,0,75.6491,18.4,18.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,17.9,09-12-2020,24,14.4,63.85,50,75.6491,21.6,25.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,15,17.9,09/13/2020,0,13.7,61.15,0,75.6491,21.5,25.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.7,09/14/2020,0,10.2,61.46,0,75.6491,17.7,17.7,4,Clear
"Pathankot, Punjab, India",32.2705,15,17.7,09/15/2020,0,13.6,60.34,0,75.6491,21.7,25.7,4,Clear
"Pathankot, Punjab, India",32.2705,55,17.9,09/16/2020,0,12.7,59.61,0,75.6491,20.9,23.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,17.7,09/17/2020,0,13.8,61.49,0,75.6491,21.5,25.4,4,Clear
"Pathankot, Punjab, India",32.2705,25,17.9,09/18/2020,0,11.1,51.03,0,75.6491,22,26.1,4,Clear
"Pathankot, Punjab, India",32.2705,15,17.7,09/19/2020,0,13.4,59.04,0,75.6491,21.8,25.8,4,Clear
"Pathankot, Punjab, India",32.2705,15,18.2,09/20/2020,0,13.9,59.34,0,75.6491,22.2,26.2,4,Clear
"Pathankot, Punjab, India",32.2705,15,18.1,09/21/2020,0,13.7,57.93,0,75.6491,22.5,26.9,4,Clear
"Pathankot, Punjab, India",32.2705,50,18.4,09/22/2020,0,14.1,58.67,0,75.6491,22.6,26.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,18.7,09/23/2020,3,11.6,51.53,50,75.6491,22.4,26.1,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,15,17.9,09/24/2020,0,11.3,51.71,0,75.6491,21.9,25.8,4,Clear
"Pathankot, Punjab, India",32.2705,15,17.7,09/25/2020,0,10.9,50.71,0,75.6491,21.8,25.8,4,Clear
"Pathankot, Punjab, India",32.2705,15,18.2,09/26/2020,42,12.5,57.12,50,75.6491,21.6,25.1,4,Rain
"Pathankot, Punjab, India",32.2705,15,17.9,09/27/2020,0,13.1,58.83,0,75.6491,21.5,25.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.9,09/28/2020,0,8.7,44.25,0,75.6491,21.4,24.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,17.7,09/29/2020,0,10.7,50.51,0,75.6491,21.4,25.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.9,09/30/2020,0,10.2,60.69,0,75.6491,17.9,17.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,17.9,10-01-2020,0,11.7,52.67,0,75.6491,21.8,25.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.4,10-02-2020,0,11.1,51.24,0,75.6491,21.6,25.8,4,Clear
"Pathankot, Punjab, India",32.2705,15,17.9,10-03-2020,0,10.4,49.56,0,75.6491,21.5,25.1,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.7,10-04-2020,0,9.4,46.65,0,75.6491,21.4,25.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.9,10-05-2020,0,8.9,55.62,0,75.6491,17.9,17.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.9,10-06-2020,0,10.4,49.68,0,75.6491,21.4,24.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.1,10-07-2020,0,6.7,50.36,0,75.6491,17.1,17.1,4,Clear
"Pathankot, Punjab, India",32.2705,15,17.2,10-08-2020,0,10.8,52.24,0,75.6491,20.9,24.6,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.2,10-09-2020,0,6.9,50.73,0,75.6491,17.2,17.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.7,10-10-2020,0,10.5,51.26,0,75.6491,20.9,24.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.2,10-11-2020,0,10.6,51.02,0,75.6491,21.2,25.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.4,10-12-2020,0,10.7,49.73,0,75.6491,21.6,25.8,4,Clear
"Pathankot, Punjab, India",32.2705,30,17.4,10/13/2020,0,10.7,51.34,0,75.6491,21.1,24.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,17.2,10/14/2020,0,10.3,49.81,0,75.6491,21.2,25.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.1,10/15/2020,0,9.9,49.52,0,75.6491,21,24.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,17.2,10/16/2020,0,10.4,51.39,0,75.6491,20.8,24.3,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.4,10/17/2020,0,10.4,50.16,0,75.6491,21.2,25.1,4,Clear
"Pathankot, Punjab, India",32.2705,0,17.2,10/18/2020,0,6.4,49.02,0,75.6491,17.2,17.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,16.9,10/19/2020,0,7.6,45.91,0,75.6491,19.6,22.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,16.4,10/20/2020,0,5.7,49.14,0,75.6491,16.4,16.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,16.4,10/21/2020,0,8.2,49.34,0,75.6491,19.2,22.1,4,Clear
"Pathankot, Punjab, India",32.2705,0,16.7,10/22/2020,0,9.1,51.22,0,75.6491,19.5,22.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,16.7,10/23/2020,0,6.7,51.65,0,75.6491,16.7,16.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,16.4,10/24/2020,0,7.4,46.61,0,75.6491,19.1,21.9,4,Clear
"Pathankot, Punjab, India",32.2705,30,16.2,10/25/2020,0,9,53.2,0,75.6491,18.8,21.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,16.1,10/26/2020,0,7.5,49.23,0,75.6491,18.4,20.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,16.1,10/27/2020,0,6.6,46,0,75.6491,18.5,20.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,16.2,10/28/2020,0,6.7,46.85,0,75.6491,18.3,20.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,16.2,10/29/2020,0,4.1,44.52,0,75.6491,16.2,16.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,16.1,10/30/2020,0,4.9,47.38,0,75.6491,16.1,16.1,4,Clear
"Pathankot, Punjab, India",32.2705,55,16.4,10/31/2020,0,10,56.61,0,75.6491,18.8,21.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,15.9,11-01-2020,0,7.6,51.43,0,75.6491,17.8,19.7,4,Clear
"Pathankot, Punjab, India",32.2705,40,15.7,11-02-2020,0,6.9,48.42,0,75.6491,17.9,20.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,15.4,11-03-2020,0,6.8,48.73,0,75.6491,17.8,20.2,4,Clear
"Pathankot, Punjab, India",32.2705,15,15.4,11-04-2020,0,6.8,48.66,0,75.6491,17.7,20.1,4,Clear
"Pathankot, Punjab, India",32.2705,15,15.2,11-05-2020,0,6.9,50.41,0,75.6491,17.3,19.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,15.4,11-06-2020,0,6,47.84,0,75.6491,17.1,18.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,14.4,11-07-2020,0,5.8,48.95,0,75.6491,16.6,18.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,14.9,11-08-2020,0,6,48,0,75.6491,17.1,19.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,14.9,11-09-2020,0,6.5,50,0,75.6491,17,19.2,4,Clear
"Pathankot, Punjab, India",32.2705,30,15.2,11-10-2020,0,6.3,48.68,0,75.6491,17.2,19.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,15.1,11-11-2020,0,7.4,52.83,0,75.6491,17.1,19.1,4,Clear
"Pathankot, Punjab, India",32.2705,40,14.9,11-12-2020,0,6.9,53.1,0,75.6491,16.5,18.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,14.9,11/13/2020,0,6.5,50.8,0,75.6491,16.8,18.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,14.7,11/14/2020,0,7.8,55.35,0,75.6491,16.8,18.9,4,Overcast
"Pathankot, Punjab, India",32.2705,100,14.1,11/15/2020,0,7.5,64.48,0,75.6491,14.1,14.2,4,Overcast
"Pathankot, Punjab, India",32.2705,100,10.7,11/16/2020,21,9.8,93.72,100,75.6491,10.8,10.9,12,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,30,10.4,11/17/2020,0,4.1,57.72,0,75.6491,12.2,14.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,,,11/18/2020,0,,,,75.6491,,,,
"Pathankot, Punjab, India",32.2705,50,12.4,11/19/2020,0,4.6,57.47,0,75.6491,12.8,13.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,11.9,11/20/2020,0,4.3,55.57,0,75.6491,13,14.1,4,Clear
"Pathankot, Punjab, India",32.2705,0,11.9,11/21/2020,0,4.8,61.49,0,75.6491,12.1,12.4,4,Clear
"Pathankot, Punjab, India",32.2705,50,12.1,11/22/2020,0,3.6,56.15,0,75.6491,12.2,12.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,10.9,11/23/2020,0,7,74.51,0,75.6491,11.5,12.1,4,Overcast
"Pathankot, Punjab, India",32.2705,75,10.9,11/24/2020,0,5.5,64.87,0,75.6491,11.9,12.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,8.2,11/25/2020,6,8.3,91.72,100,75.6491,9.6,11.1,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,75,8.4,11/26/2020,3,7.1,90.31,50,75.6491,8.6,8.9,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,15,8.9,11/27/2020,0,4.5,61.91,0,75.6491,11.5,14.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,13.9,11/28/2020,0,3.9,50.9,0,75.6491,13.9,13.9,4,Clear
"Pathankot, Punjab, India",32.2705,30,13.4,11/29/2020,0,3.9,52.58,0,75.6491,13.4,13.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,12.9,11/30/2020,0,5.1,53.44,0,75.6491,14.5,16.2,4,Clear
"Pathankot, Punjab, India",32.2705,25,12.4,12-01-2020,0,4.3,51,0,75.6491,14.3,16.2,4,Clear
"Pathankot, Punjab, India",32.2705,30,13.9,12-02-2020,0,5.8,54.13,0,75.6491,15,16.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,13.7,12-03-2020,0,2.4,46.37,0,75.6491,13.7,13.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,12.4,12-04-2020,0,4.1,56.93,0,75.6491,12.4,12.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,12.7,12-05-2020,0,5.9,57.02,0,75.6491,14.3,15.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,12.9,12-06-2020,0,8.1,65.46,0,75.6491,14.5,16.2,4,Clear
"Pathankot, Punjab, India",32.2705,65,13.2,12-07-2020,0,5.1,52.58,0,75.6491,14.7,16.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,13.2,12-08-2020,0,6.5,62.85,0,75.6491,13.4,13.7,4,Overcast
"Pathankot, Punjab, India",32.2705,90,12.4,12-09-2020,2,7.8,72.81,50,75.6491,12.5,12.7,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,50,11.4,12-10-2020,4,7.4,73.33,50,75.6491,12,12.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,75,11.2,12-11-2020,0,6.1,66.65,0,75.6491,12.2,13.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,9.4,12-12-2020,19,8.4,77.59,50,75.6491,10.8,12.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,10.4,12/13/2020,0,3.5,60.86,0,75.6491,10.7,11.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,10.1,12/14/2020,0,3.5,62.97,0,75.6491,10.2,10.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,8.4,12/15/2020,0,3.2,64.78,0,75.6491,9.5,10.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,8.1,12/16/2020,0,2.8,66.26,0,75.6491,8.7,9.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,7.4,12/17/2020,0,1.5,62.47,0,75.6491,8.3,9.2,4,Clear
"Pathankot, Punjab, India",32.2705,15,8.2,12/18/2020,0,0.9,56.31,0,75.6491,9.2,10.2,4,Clear
"Pathankot, Punjab, India",32.2705,15,8.9,12/19/2020,0,1,52.42,0,75.6491,10.4,11.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,8.7,12/20/2020,0,1.4,55.49,0,75.6491,9.9,11.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,9.7,12/21/2020,0,3.2,57.82,0,75.6491,11.3,12.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,10.4,12/22/2020,0,3.3,56.22,0,75.6491,11.8,13.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,9.9,12/23/2020,0,2.8,54.57,0,75.6491,11.6,13.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,10.1,12/24/2020,0,3,56.85,0,75.6491,11.2,12.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,7.9,12/25/2020,0,2.3,56.89,0,75.6491,10.5,13.1,4,Clear
"Pathankot, Punjab, India",32.2705,0,7.4,12/26/2020,0,1.3,53.88,0,75.6491,10.4,13.4,4,Clear
"Pathankot, Punjab, India",32.2705,25,7.9,12/27/2020,0,1.6,54.29,0,75.6491,10.5,13.2,4,Clear
"Pathankot, Punjab, India",32.2705,100,6.7,12/28/2020,3,5.9,93.13,50,75.6491,6.9,7.2,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,65,6.9,12/29/2020,0,1.5,67.69,0,75.6491,7.1,7.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,,,12/30/2020,0,,,,75.6491,,,,
"Pathankot, Punjab, India",32.2705,0,7.2,12/31/2020,0,0.7,63.34,0,75.6491,7.2,7.2,4,Clear
